timestamp,diameter,confidence
1427735787.45,63.2793998718,0.930817759111
1427735787.49,63.1273536682,0.942567018349
1427735787.51,63.0947723389,1.0
1427735787.56,63.1198234558,0.920853773891
1427735787.59,63.0949020386,0.912342919649
1427735787.64,63.1112213135,0.812143408242
1427735787.66,62.9480628967,0.939217985944
1427735787.69,63.1517829895,0.909334930732
1427735787.73,63.383808136,0.896062661813
1427735787.75,63.1851577759,0.98106549747
1427735787.79,63.1353569031,0.91119561367
1427735787.81,63.3145904541,0.893983056935
1427735787.86,63.4453849792,0.85215928819
1427735787.89,63.5622444153,0.951415501467
1427735787.92,63.4891471863,0.909332085521
1427735787.96,63.271194458,0.950130755963
1427735787.99,63.6285133362,0.894779779899
1427735788.01,63.6536560059,0.92064046718
1427735788.05,63.4221496582,0.918938125952
1427735788.09,63.3113594055,0.955792219715
1427735788.11,63.3340339661,0.989237000633
1427735788.15,63.3835258484,0.925712958859
1427735788.18,63.4259681702,0.929936115397
1427735788.22,63.5114784241,0.966237381598
1427735788.25,63.6652755737,0.929986487776
1427735788.28,63.6847686768,0.928409516531
1427735788.3,63.8340187073,0.928255130986
1427735788.34,63.9008522034,0.945628754235
1427735788.37,64.1271743774,0.991379130091
1427735788.44,64.153717041,0.891430187222
1427735788.47,64.3328704834,0.927975373577
1427735788.51,64.3226013184,1.0
1427735788.55,64.3845596313,1.0
1427735788.58,64.4579925537,0.93184826293
1427735788.61,64.5012130737,0.88681548089
1427735788.64,64.544128418,0.995772555903
1427735788.67,64.4911880493,1.0
1427735788.71,64.6306686401,0.987268381578
1427735788.74,64.6165008545,0.995744162462
1427735788.78,64.7779693604,0.967076036004
1427735788.81,64.8779220581,0.841463556856
1427735788.84,0,0
1427735788.87,63.9100151062,1.0
1427735788.91,64.125328064,0.939701899657
1427735788.94,63.9554977417,0.966725896063
1427735788.98,63.6344528198,0.969371984328
1427735789.0,62.3006095886,0.701312257406
1427735789.04,62.5344772339,1.0
1427735789.07,62.6965408325,0.986091000145
1427735789.1,62.4351425171,1.0
1427735789.14,62.1570472717,1.0
1427735789.17,62.0924758911,1.0
1427735789.2,62.22473526,1.0
1427735789.23,61.9424629211,1.0
1427735789.27,62.1295280457,1.0
1427735789.3,0,0
1427735789.33,62.5852928162,0.984304877649
1427735789.37,62.973033905,0.876465524747
1427735789.4,63.3412094116,0.860432618807
1427735789.43,63.4284057617,0.920962214265
1427735789.48,63.6552429199,0.973680635824
1427735789.5,63.9722557068,0.996634276386
1427735789.54,64.3444290161,0.912383545751
1427735789.57,64.4153747559,0.895509749126
1427735789.6,65.2662811279,0.751975703132
1427735789.64,64.783782959,0.814104556303
1427735789.67,65.0624847412,0.839705328514
1427735789.7,65.0683746338,0.897599596136
1427735789.73,65.0140686035,0.913352388419
1427735789.78,65.0944595337,0.948587959364
1427735789.79,64.6164627075,0.71055188341
1427735789.84,0,0
1427735789.86,64.9290313721,1.0
1427735789.9,65.1563186646,0.951548279349
1427735789.94,65.1350402832,0.981474205041
1427735789.97,65.1146011353,0.965418269681
1427735790.01,65.0393218994,1.0
1427735790.03,65.1614074707,0.964621661425
1427735790.06,64.9897003174,1.0
1427735790.09,64.8622512817,0.958254743643
1427735790.13,64.8659667969,0.933788663521
1427735790.17,64.8138198853,0.993096945945
1427735790.2,64.7697372437,0.967431410202
1427735790.22,64.7898864746,0.982375890286
1427735790.26,65.0545959473,0.989219474071
1427735790.3,65.1020278931,1.0
1427735790.33,64.9945755005,0.971220879354
1427735790.36,65.1403656006,0.916586002625
1427735790.4,65.1470718384,1.0
1427735790.44,65.2742004395,0.912783558986
1427735790.46,59.6835823059,0.612723677399
1427735790.49,64.3307495117,1.0
1427735790.53,64.4599533081,0.998379848092
1427735790.56,64.3334197998,1.0
1427735790.58,64.1416625977,1.0
1427735790.62,64.1101760864,1.0
1427735790.65,64.1171722412,1.0
1427735790.69,64.9391021729,0.74010224458
1427735790.72,0,0
1427735790.76,64.6853713989,1.0
1427735790.79,64.9722137451,0.908837900431
1427735790.82,64.7459030151,0.95805156463
1427735790.84,64.5097045898,1.0
1427735790.88,54.4809188843,0.822296700497
1427735790.91,63.7037200928,0.934684923952
1427735790.95,63.8369750977,0.924123512382
1427735790.98,63.7154350281,0.958147360629
1427735791.01,63.6045761108,0.966282153012
1427735791.05,63.4729537964,0.95631234375
1427735791.1,63.4341964722,0.972778464584
1427735791.12,63.5298461914,0.952288404946
1427735791.17,63.4748535156,1.0
1427735791.19,63.5859870911,1.0
1427735791.23,63.6828155518,0.992252686328
1427735791.25,63.7983589172,1.0
1427735791.3,64.1259460449,0.967046033725
1427735791.32,64.0937957764,0.902534764406
1427735791.34,64.2826538086,0.984826349903
1427735791.38,0,0
1427735791.41,64.7679519653,0.935462634435
1427735791.45,64.9991989136,0.876198101064
1427735791.49,65.0744857788,0.879028007492
1427735791.52,65.1641769409,0.951976960005
1427735791.56,65.3107681274,0.89965946987
1427735791.6,65.4220352173,0.899226299112
1427735791.64,65.6166381836,0.938971107912
1427735791.66,65.6629486084,0.886936192896
1427735791.68,65.6062164307,0.951835628443
1427735791.74,65.7606582642,0.997208088692
1427735791.77,65.699760437,0.910894486135
1427735791.83,65.338508606,0.882943290766
1427735791.85,65.2474746704,0.857716339602
1427735791.89,65.2654800415,0.839551001624
1427735791.93,65.2153778076,0.948849046092
1427735791.95,65.1362075806,0.877556479653
