# timestamp, confidence, diameter
1.428942452928561926e+09,1.000000000000000000e+00,8.594282531738281250e+01
1.428942452972138882e+09,9.855111489677815806e-01,8.531381225585937500e+01
1.428942453004587889e+09,9.106123016462301933e-01,8.494570159912109375e+01
1.428942453055895090e+09,1.000000000000000000e+00,8.441677093505859375e+01
1.428942453119883060e+09,1.000000000000000000e+00,8.413859558105468750e+01
1.428942453154153109e+09,1.000000000000000000e+00,8.368046569824218750e+01
1.428942453190541983e+09,8.405743260979605669e-01,8.364899444580078125e+01
1.428942453245235920e+09,9.979232147271355213e-01,8.304321289062500000e+01
1.428942453270051003e+09,1.000000000000000000e+00,8.325827789306640625e+01
1.428942453320131063e+09,1.000000000000000000e+00,8.327261352539062500e+01
1.428942453347409964e+09,1.000000000000000000e+00,8.337116241455078125e+01
1.428942453399034023e+09,1.000000000000000000e+00,8.342847442626953125e+01
1.428942453439886093e+09,1.000000000000000000e+00,8.353891754150390625e+01
1.428942453465200901e+09,1.000000000000000000e+00,8.348036193847656250e+01
1.428942453510854959e+09,6.620201583140750135e-01,7.810433197021484375e+01
1.428942453549276114e+09,1.000000000000000000e+00,8.446385192871093750e+01
1.428942453593298912e+09,1.000000000000000000e+00,8.479322052001953125e+01
1.428942453657150984e+09,9.585568928850944914e-01,8.608131408691406250e+01
1.428942453708475113e+09,9.665117218716927638e-01,8.593026733398437500e+01
1.428942453735784054e+09,1.000000000000000000e+00,8.596193695068359375e+01
1.428942453781197071e+09,9.612457540885784857e-01,8.601297760009765625e+01
1.428942453810359955e+09,9.499205497789849906e-01,8.642050170898437500e+01
1.428942453856744051e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428942453901078939e+09,1.000000000000000000e+00,8.461762237548828125e+01
1.428942453944951057e+09,1.000000000000000000e+00,8.507964324951171875e+01
1.428942453982712984e+09,1.000000000000000000e+00,8.533180236816406250e+01
1.428942454026525974e+09,1.000000000000000000e+00,8.524993896484375000e+01
1.428942454068363905e+09,1.000000000000000000e+00,8.574753570556640625e+01
1.428942454093110085e+09,1.000000000000000000e+00,8.571455383300781250e+01
1.428942454125560999e+09,1.000000000000000000e+00,8.554994964599609375e+01
1.428942454157953024e+09,8.999304851287542872e-01,8.530353546142578125e+01
1.428942454212698936e+09,9.191579329259370601e-01,8.513421630859375000e+01
1.428942454250552893e+09,1.000000000000000000e+00,8.531405639648437500e+01
1.428942454310055971e+09,1.000000000000000000e+00,8.571772766113281250e+01
1.428942454344089031e+09,1.000000000000000000e+00,8.573698425292968750e+01
1.428942454378319979e+09,1.000000000000000000e+00,8.573321533203125000e+01
1.428942454418394089e+09,7.202955541999920275e-01,9.113617706298828125e+01
1.428942454445281982e+09,1.000000000000000000e+00,8.564781188964843750e+01
1.428942454486218929e+09,1.000000000000000000e+00,8.561313629150390625e+01
1.428942454540508986e+09,1.000000000000000000e+00,8.552039337158203125e+01
1.428942454574661970e+09,1.000000000000000000e+00,8.577967834472656250e+01
1.428942454608501911e+09,1.000000000000000000e+00,8.588195037841796875e+01
1.428942454652055979e+09,1.000000000000000000e+00,8.602736663818359375e+01
1.428942454693275928e+09,1.000000000000000000e+00,8.588648223876953125e+01
1.428942454727233887e+09,1.000000000000000000e+00,8.589891815185546875e+01
1.428942454752855062e+09,9.513788653098586012e-01,8.579122161865234375e+01
1.428942454783824921e+09,1.000000000000000000e+00,8.653721618652343750e+01
1.428942454817554951e+09,1.000000000000000000e+00,8.681832885742187500e+01
1.428942454875736952e+09,9.586449487265428226e-01,8.705922698974609375e+01
1.428942454903646946e+09,1.000000000000000000e+00,8.688618469238281250e+01
1.428942454947724104e+09,1.000000000000000000e+00,8.724441528320312500e+01
1.428942454982387066e+09,1.000000000000000000e+00,8.702046966552734375e+01
1.428942455006321907e+09,1.000000000000000000e+00,8.735359191894531250e+01
1.428942455041385889e+09,1.000000000000000000e+00,8.722079467773437500e+01
1.428942455072412014e+09,1.000000000000000000e+00,8.714353942871093750e+01
1.428942455108442068e+09,6.599609265548933568e-01,8.804554748535156250e+01
1.428942455145750999e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428942455182415009e+09,9.254841986901086726e-01,8.746115875244140625e+01
1.428942455212835073e+09,9.025383094663870231e-01,8.765592193603515625e+01
1.428942455249013901e+09,9.488722704562581045e-01,8.729052734375000000e+01
1.428942455303267956e+09,9.397462969648646691e-01,8.717732238769531250e+01
1.428942455342518091e+09,9.566109476285298285e-01,8.701425170898437500e+01
1.428942455384047985e+09,9.467431629026807904e-01,8.680033874511718750e+01
1.428942455409097910e+09,9.373368505519633631e-01,8.674838256835937500e+01
1.428942455450315952e+09,9.628383256058409279e-01,8.663079833984375000e+01
1.428942455487103939e+09,9.440361038418862982e-01,8.658435058593750000e+01
1.428942455526509047e+09,9.512067750279730172e-01,8.641348266601562500e+01
1.428942455553761959e+09,9.481553904412958200e-01,8.661917114257812500e+01
1.428942455594480991e+09,8.885245617055383960e-01,8.675131988525390625e+01
1.428942455642311096e+09,8.577531483131387580e-01,8.732759094238281250e+01
1.428942455677922964e+09,8.759310362272185735e-01,8.745629882812500000e+01
1.428942455710661888e+09,9.058621635306802755e-01,8.757919311523437500e+01
1.428942455751049995e+09,8.895300283422308274e-01,8.761412811279296875e+01
1.428942455780647993e+09,8.966354872104919105e-01,8.772502899169921875e+01
1.428942455805303097e+09,8.892340911270377735e-01,8.768863677978515625e+01
1.428942455847933054e+09,9.006424935337385973e-01,8.760388183593750000e+01
1.428942455875900030e+09,8.786738852237000463e-01,8.749713897705078125e+01
1.428942455912100077e+09,8.930427290205826818e-01,8.735081481933593750e+01
1.428942455939685106e+09,9.139658229262042077e-01,8.715949249267578125e+01
1.428942455963090897e+09,8.719860577497989818e-01,8.682147216796875000e+01
1.428942456008470058e+09,9.027168439260033761e-01,8.741892242431640625e+01
1.428942456060415983e+09,8.926272358471344370e-01,8.768003845214843750e+01
1.428942456104443073e+09,9.194443631043445198e-01,8.801998901367187500e+01
1.428942456129308939e+09,8.679874966211322818e-01,8.822927856445312500e+01
1.428942456156167984e+09,9.000155148124000526e-01,8.856227111816406250e+01
1.428942456188837051e+09,9.235586455910858028e-01,8.877904510498046875e+01
1.428942456226509094e+09,9.065557731871372038e-01,8.901442718505859375e+01
1.428942456270066977e+09,8.730092937129511066e-01,8.908347320556640625e+01
1.428942456320219040e+09,8.745088702697916272e-01,8.948983001708984375e+01
1.428942456358213902e+09,8.598375141148291156e-01,9.004267120361328125e+01
1.428942456403279066e+09,8.791359991758653791e-01,9.044261932373046875e+01
1.428942456452366114e+09,8.497983257170266258e-01,9.099085235595703125e+01
1.428942456486927986e+09,9.080602516022581172e-01,9.169172668457031250e+01
1.428942456536483049e+09,8.993703075662877744e-01,9.243731689453125000e+01
1.428942456567616940e+09,9.176501918664156099e-01,9.292017364501953125e+01
1.428942456598725080e+09,9.251344423148468721e-01,9.307195281982421875e+01
1.428942456643702030e+09,8.393875567156842132e-01,9.406091308593750000e+01
1.428942456673697948e+09,8.881112762832997776e-01,9.374784088134765625e+01
1.428942456706741095e+09,8.594625254354514299e-01,9.402584075927734375e+01
1.428942456732458115e+09,9.116114870857408015e-01,9.440512847900390625e+01
1.428942456762177944e+09,9.260456880586919182e-01,9.452059936523437500e+01
1.428942456796951056e+09,8.955090419942318691e-01,9.475446319580078125e+01
1.428942456837230921e+09,8.972889338298757345e-01,9.496157073974609375e+01
1.428942456880587101e+09,9.801718807756498730e-01,9.240167236328125000e+01
1.428942456918874979e+09,1.000000000000000000e+00,9.286521148681640625e+01
1.428942456967952013e+09,9.988841097628565757e-01,9.313245391845703125e+01
1.428942457018110037e+09,1.000000000000000000e+00,9.361197662353515625e+01
1.428942457057331085e+09,9.720396772990390621e-01,9.321279144287109375e+01
1.428942457090150118e+09,9.874184987435635774e-01,9.236363983154296875e+01
1.428942457145793915e+09,1.000000000000000000e+00,9.173712158203125000e+01
1.428942457190507889e+09,8.998351172695026046e-01,9.113750457763671875e+01
1.428942457223387957e+09,1.000000000000000000e+00,9.083612823486328125e+01
1.428942457258073092e+09,1.000000000000000000e+00,9.050494384765625000e+01
1.428942457302069902e+09,1.000000000000000000e+00,9.051351928710937500e+01
1.428942457324238062e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428942457360325098e+09,8.430427862523922622e-01,9.191898345947265625e+01
1.428942457399652958e+09,8.394245768693348042e-01,9.232506561279296875e+01
1.428942457425700903e+09,8.269888922832628886e-01,9.244615173339843750e+01
1.428942457464452982e+09,9.171678979518081976e-01,9.276000213623046875e+01
1.428942457515909910e+09,8.995921444728937066e-01,9.318888092041015625e+01
1.428942457552211046e+09,8.967711507023140571e-01,9.323352050781250000e+01
1.428942457614818096e+09,9.032469832972921386e-01,9.319750213623046875e+01
1.428942457645308018e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428942457689872980e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428942457742877960e+09,9.910017208440310421e-01,9.070137786865234375e+01
1.428942457774272919e+09,8.409695878078828901e-01,9.147798156738281250e+01
1.428942457813010931e+09,9.608272769601805541e-01,9.131334686279296875e+01
1.428942457850517988e+09,9.999716789017678575e-01,9.117480468750000000e+01
1.428942457880278111e+09,9.942972383948822657e-01,9.071756744384765625e+01
1.428942457917398930e+09,1.000000000000000000e+00,9.035077667236328125e+01
1.428942457949703932e+09,1.000000000000000000e+00,8.983950042724609375e+01
1.428942457981764078e+09,6.268666671193444673e-01,9.130803680419921875e+01
1.428942458037136078e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428942458081684113e+09,8.328584133974039627e-01,9.149925231933593750e+01
1.428942458115626097e+09,8.549696987088394318e-01,9.114461517333984375e+01
1.428942458140748978e+09,8.535937468152431373e-01,9.088703918457031250e+01
1.428942458169944048e+09,8.559769788338373875e-01,9.063783264160156250e+01
1.428942458202497005e+09,8.917444395838232118e-01,9.041445159912109375e+01
