# timestamp, confidence, diameter
1.430271448837973118e+09,1.000000000000000000e+00,8.929574584960937500e+01
1.430271448866087914e+09,1.000000000000000000e+00,8.935192871093750000e+01
1.430271448910820961e+09,1.000000000000000000e+00,8.922286987304687500e+01
1.430271448938935995e+09,1.000000000000000000e+00,8.920836639404296875e+01
1.430271448973810911e+09,1.000000000000000000e+00,8.917637634277343750e+01
1.430271449007428885e+09,1.000000000000000000e+00,8.909336853027343750e+01
1.430271449040173054e+09,1.000000000000000000e+00,8.904460906982421875e+01
1.430271449078155994e+09,1.000000000000000000e+00,8.909204101562500000e+01
1.430271449094364882e+09,1.000000000000000000e+00,8.906034088134765625e+01
1.430271449144165993e+09,1.000000000000000000e+00,8.910391235351562500e+01
1.430271449170531988e+09,1.000000000000000000e+00,8.913042449951171875e+01
1.430271449203152895e+09,1.000000000000000000e+00,8.938248443603515625e+01
1.430271449239037991e+09,1.000000000000000000e+00,8.965783691406250000e+01
1.430271449259175062e+09,1.000000000000000000e+00,8.980319213867187500e+01
1.430271449303809881e+09,1.000000000000000000e+00,8.998636627197265625e+01
1.430271449339390039e+09,1.000000000000000000e+00,9.023021697998046875e+01
1.430271449363343000e+09,1.000000000000000000e+00,9.048148345947265625e+01
1.430271449404985905e+09,1.000000000000000000e+00,9.075022888183593750e+01
1.430271449437241077e+09,1.000000000000000000e+00,9.090902709960937500e+01
1.430271449472338915e+09,1.000000000000000000e+00,9.096314239501953125e+01
1.430271449501068115e+09,1.000000000000000000e+00,9.115393066406250000e+01
1.430271449538876057e+09,1.000000000000000000e+00,9.131211853027343750e+01
1.430271449571027040e+09,1.000000000000000000e+00,9.135280609130859375e+01
1.430271449600325108e+09,1.000000000000000000e+00,9.138798522949218750e+01
1.430271449626550913e+09,1.000000000000000000e+00,9.149359130859375000e+01
1.430271449670413017e+09,1.000000000000000000e+00,9.151310729980468750e+01
1.430271449696809053e+09,1.000000000000000000e+00,9.180190277099609375e+01
1.430271449735929012e+09,1.000000000000000000e+00,9.242543792724609375e+01
1.430271449766480923e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.430271449792853117e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.430271449829937935e+09,6.577813307739743820e-01,5.624039459228515625e+01
1.430271449868252993e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.430271449902344942e+09,8.780012378902326553e-01,8.824114990234375000e+01
1.430271449926285028e+09,9.486877782288530847e-01,8.959401702880859375e+01
1.430271449965249062e+09,1.000000000000000000e+00,8.993924713134765625e+01
1.430271449989873886e+09,1.000000000000000000e+00,8.997070312500000000e+01
1.430271450028480053e+09,1.000000000000000000e+00,8.989935302734375000e+01
1.430271450064620972e+09,1.000000000000000000e+00,8.979611968994140625e+01
1.430271450098907948e+09,1.000000000000000000e+00,8.976342773437500000e+01
1.430271450131589890e+09,1.000000000000000000e+00,8.965658569335937500e+01
1.430271450161408901e+09,1.000000000000000000e+00,8.961091613769531250e+01
1.430271450193855047e+09,1.000000000000000000e+00,8.959167480468750000e+01
1.430271450225960016e+09,1.000000000000000000e+00,8.940396118164062500e+01
1.430271450254746914e+09,1.000000000000000000e+00,8.939053344726562500e+01
1.430271450289231062e+09,1.000000000000000000e+00,8.935972595214843750e+01
