# timestamp, confidence, diameter
1.428078744358079910e+09,8.475109149806346887e-01,5.203603363037109375e+01
1.428078744414971113e+09,8.133198020271852346e-01,5.257165908813476562e+01
1.428078744474611998e+09,8.993226823983017093e-01,5.245645141601562500e+01
1.428078744512126923e+09,8.434386787692770282e-01,5.117361831665039062e+01
1.428078744545284986e+09,9.737153162824025987e-01,5.034905624389648438e+01
1.428078744587477922e+09,1.000000000000000000e+00,4.976091003417968750e+01
1.428078744617996931e+09,1.000000000000000000e+00,5.023519515991210938e+01
1.428078744666697025e+09,9.990472228349341899e-01,5.112940979003906250e+01
1.428078744704459906e+09,9.630351044551629380e-01,5.123752593994140625e+01
1.428078744754360914e+09,9.277417737744476645e-01,5.036500930786132812e+01
1.428078744782907009e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078744819719076e+09,6.391468058352353099e-01,5.296762466430664062e+01
1.428078744885554075e+09,8.866701356694395297e-01,4.902997970581054688e+01
1.428078744955132008e+09,8.329325516894734438e-01,4.961281967163085938e+01
1.428078745005363941e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078745036165953e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078745074048042e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078745101540089e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078745132419109e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078745203959942e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078745275249004e+09,8.786442693630659440e-01,4.909300994873046875e+01
1.428078745320492983e+09,8.586750814229962003e-01,5.020590972900390625e+01
1.428078745383712053e+09,9.198330180822875679e-01,5.024636077880859375e+01
1.428078745433092117e+09,1.000000000000000000e+00,4.946063995361328125e+01
1.428078745527242899e+09,8.855245653104253378e-01,5.011106109619140625e+01
1.428078745588746071e+09,6.248924005198179810e-01,5.004092025756835938e+01
1.428078745643009901e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078745665146112e+09,9.131982985837440170e-01,4.917773818969726562e+01
1.428078745725172997e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078745757934093e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078745785659075e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078745819673061e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078745857187033e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428078745874221087e+09,0.000000000000000000e+00,0.000000000000000000e+00
