# timestamp, confidence, diameter
1.428342747837295055e+09,8.494079404224094132e-01,8.117584228515625000e+01
1.428342747917869091e+09,8.370379218725684245e-01,8.092082977294921875e+01
1.428342747976560116e+09,8.571980218527727180e-01,8.054232788085937500e+01
1.428342748014103889e+09,8.840575959166945275e-01,8.040230560302734375e+01
1.428342748054174900e+09,8.818911490459567792e-01,8.032769775390625000e+01
1.428342748120309114e+09,8.691832202338951596e-01,8.031497192382812500e+01
1.428342748234185934e+09,8.712524656350346675e-01,8.035214233398437500e+01
1.428342748272273064e+09,8.551552649782310223e-01,8.036883544921875000e+01
1.428342748325717926e+09,8.860095979263884480e-01,8.071482086181640625e+01
1.428342748373238087e+09,8.491780925486633880e-01,8.092017364501953125e+01
1.428342748419353962e+09,9.156735625938877687e-01,8.110024261474609375e+01
1.428342748483340979e+09,8.302938270758380979e-01,8.148290252685546875e+01
1.428342748544703007e+09,9.080517332366028205e-01,8.173580169677734375e+01
1.428342748586159945e+09,9.391332580985773948e-01,8.180332183837890625e+01
1.428342748652291059e+09,8.636208169546197855e-01,8.217311096191406250e+01
1.428342748711617947e+09,8.380704212243406115e-01,8.251924133300781250e+01
1.428342748801692009e+09,8.418960793624955530e-01,8.300309753417968750e+01
1.428342748867377043e+09,7.795746575142225021e-01,8.298892974853515625e+01
1.428342748971390009e+09,8.884830400596657185e-01,8.340455627441406250e+01
1.428342749028609037e+09,8.217425300082354944e-01,8.406322479248046875e+01
1.428342749069964886e+09,9.317149706232735751e-01,8.388780975341796875e+01
1.428342749138498068e+09,8.157682187234883697e-01,8.433508300781250000e+01
1.428342749179025888e+09,9.576613396504634057e-01,8.454547882080078125e+01
1.428342749218890905e+09,9.248221780112242385e-01,8.452525329589843750e+01
1.428342749253042936e+09,1.000000000000000000e+00,8.448524475097656250e+01
1.428342749303054094e+09,8.036596185905385825e-01,8.497330474853515625e+01
1.428342749361221075e+09,9.293295130337656529e-01,8.464387512207031250e+01
1.428342749403865099e+09,8.606971661624590597e-01,8.508657836914062500e+01
1.428342749442154884e+09,8.731265481982332100e-01,8.520452880859375000e+01
1.428342749480894089e+09,8.982511579046187356e-01,8.500135040283203125e+01
1.428342749542109013e+09,7.651922364028181933e-01,8.579718017578125000e+01
1.428342749609241962e+09,7.469046791646726247e-01,8.514837646484375000e+01
1.428342749651699066e+09,7.845340599360931533e-01,8.494289398193359375e+01
1.428342749700366020e+09,8.276238609892763165e-01,8.382279205322265625e+01
1.428342749740647078e+09,8.685658957269941638e-01,8.388491058349609375e+01
1.428342749785592079e+09,8.195480611160955720e-01,8.359358978271484375e+01
1.428342749847897053e+09,8.911250131555988885e-01,8.370820617675781250e+01
1.428342749900557041e+09,8.350005059284215658e-01,8.382846832275390625e+01
1.428342749931117058e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428342749972033978e+09,9.105586099757956298e-01,8.393032836914062500e+01
1.428342750014416933e+09,8.203230720502663331e-01,8.411589050292968750e+01
1.428342750099337101e+09,8.337039250042979077e-01,8.415319061279296875e+01
1.428342750135469913e+09,8.318772259413911296e-01,8.439987945556640625e+01
1.428342750207442999e+09,8.035058988852413764e-01,8.490116882324218750e+01
1.428342750246433973e+09,8.492067999000799672e-01,8.525890350341796875e+01
1.428342750328447104e+09,8.022926485457000378e-01,8.551881408691406250e+01
1.428342750400302887e+09,8.331909683592406690e-01,8.655350494384765625e+01
1.428342750446472883e+09,8.012984911014707778e-01,8.633866882324218750e+01
1.428342750485030890e+09,9.346698715266336110e-01,8.601568603515625000e+01
1.428342750531061888e+09,9.149864679440727899e-01,8.597319793701171875e+01
1.428342750575721979e+09,8.126161495336180485e-01,8.556578063964843750e+01
1.428342750619426966e+09,8.480093564250793525e-01,8.513198852539062500e+01
1.428342750654794931e+09,6.718359378430692752e-01,8.323526000976562500e+01
1.428342750691459894e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428342750727880001e+09,7.787028467549119704e-01,8.619205474853515625e+01
1.428342750834711075e+09,7.975347541804965745e-01,8.705434417724609375e+01
1.428342750901060104e+09,7.112908849516887955e-01,8.746045684814453125e+01
1.428342750967071056e+09,7.335153965245959640e-01,9.074671173095703125e+01
1.428342751019697905e+09,6.215881757477453862e-01,9.129953765869140625e+01
1.428342751050929070e+09,7.219665527808278860e-01,9.392418670654296875e+01
1.428342751101587057e+09,7.887853245572896688e-01,8.931481170654296875e+01
1.428342751143435955e+09,6.538446784968837688e-01,9.755528259277343750e+01
1.428342751190992117e+09,6.690837184098837875e-01,1.018076629638671875e+02
1.428342751232678890e+09,7.186887440813211070e-01,9.734363555908203125e+01
1.428342751289608955e+09,6.160333500471777413e-01,9.356900787353515625e+01
1.428342751332629919e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428342751377496958e+09,7.405239377957981706e-01,9.000045013427734375e+01
1.428342751428713083e+09,7.906715391597712861e-01,9.028591918945312500e+01
1.428342751475259066e+09,8.316555147963243799e-01,9.068904876708984375e+01
1.428342751533477068e+09,8.363608552964860721e-01,9.065105438232421875e+01
1.428342751571907997e+09,8.229009588867645109e-01,9.037876129150390625e+01
1.428342751610693932e+09,7.825557921466510525e-01,8.894765472412109375e+01
1.428342751659408092e+09,8.546422830568264351e-01,8.815402984619140625e+01
1.428342751701751947e+09,8.193919385591355020e-01,8.693668365478515625e+01
1.428342751760111094e+09,8.445095355845457785e-01,8.544680786132812500e+01
1.428342751813620090e+09,8.768699301557302261e-01,8.457249450683593750e+01
1.428342751856956005e+09,8.944199193467025077e-01,8.429684448242187500e+01
1.428342751892339945e+09,8.700266488190652181e-01,8.435258483886718750e+01
1.428342751943708897e+09,8.915561329908316957e-01,8.403570556640625000e+01
1.428342751998733044e+09,9.093143400964128764e-01,8.372065734863281250e+01
1.428342752032744884e+09,9.160514733923532660e-01,8.379974365234375000e+01
1.428342752091707945e+09,9.169902086468095792e-01,8.396851348876953125e+01
1.428342752124459028e+09,9.290271953325262011e-01,8.422152709960937500e+01
1.428342752198389053e+09,9.031171935882629231e-01,8.426065826416015625e+01
