# timestamp, confidence, diameter
1.429131140310873985e+09,1.000000000000000000e+00,6.767057037353515625e+01
1.429131140536669970e+09,8.839672284777988498e-01,6.820010375976562500e+01
1.429131140579593897e+09,1.000000000000000000e+00,6.853739929199218750e+01
1.429131140611884117e+09,1.000000000000000000e+00,6.858134460449218750e+01
1.429131140641482115e+09,1.000000000000000000e+00,6.820195770263671875e+01
1.429131140676095009e+09,1.000000000000000000e+00,6.798205566406250000e+01
1.429131140704041004e+09,1.000000000000000000e+00,6.812453460693359375e+01
1.429131140748791933e+09,1.000000000000000000e+00,6.802368164062500000e+01
1.429131140787612915e+09,1.000000000000000000e+00,6.820186614990234375e+01
1.429131140819027901e+09,1.000000000000000000e+00,6.810965728759765625e+01
1.429131140849601030e+09,1.000000000000000000e+00,6.835419464111328125e+01
1.429131140868096113e+09,1.000000000000000000e+00,6.834085083007812500e+01
1.429131140901881933e+09,1.000000000000000000e+00,6.849237060546875000e+01
1.429131140938978910e+09,1.000000000000000000e+00,6.831417846679687500e+01
1.429131140968900919e+09,1.000000000000000000e+00,6.847500610351562500e+01
1.429131141017525911e+09,1.000000000000000000e+00,6.843465423583984375e+01
1.429131141084837914e+09,1.000000000000000000e+00,6.849761962890625000e+01
1.429131141127120972e+09,1.000000000000000000e+00,6.838225555419921875e+01
1.429131141144937992e+09,1.000000000000000000e+00,6.841053771972656250e+01
1.429131141174029112e+09,1.000000000000000000e+00,6.833073425292968750e+01
1.429131141202614069e+09,1.000000000000000000e+00,6.824205017089843750e+01
1.429131141241044044e+09,1.000000000000000000e+00,6.849816894531250000e+01
1.429131141275921106e+09,1.000000000000000000e+00,6.865277099609375000e+01
1.429131141305042982e+09,1.000000000000000000e+00,6.867100524902343750e+01
1.429131141338664055e+09,1.000000000000000000e+00,6.879948425292968750e+01
1.429131141377563953e+09,1.000000000000000000e+00,6.887886810302734375e+01
1.429131141424500942e+09,1.000000000000000000e+00,6.907931518554687500e+01
1.429131141444874048e+09,1.000000000000000000e+00,6.876490783691406250e+01
1.429131141494561911e+09,7.577939573031312603e-01,6.838610076904296875e+01
