# timestamp, confidence, diameter
1.428344542642641068e+09,1.000000000000000000e+00,7.383738708496093750e+01
1.428344542672527075e+09,1.000000000000000000e+00,7.369140625000000000e+01
1.428344542740207911e+09,1.000000000000000000e+00,7.337704467773437500e+01
1.428344542789613008e+09,1.000000000000000000e+00,7.349788665771484375e+01
1.428344542820921898e+09,1.000000000000000000e+00,7.354221343994140625e+01
1.428344542862665892e+09,1.000000000000000000e+00,7.335695648193359375e+01
1.428344542891515970e+09,1.000000000000000000e+00,7.326868438720703125e+01
1.428344542922456980e+09,1.000000000000000000e+00,7.329132843017578125e+01
1.428344542969736099e+09,1.000000000000000000e+00,7.312281799316406250e+01
1.428344543002510071e+09,1.000000000000000000e+00,7.308220672607421875e+01
1.428344543036911964e+09,1.000000000000000000e+00,7.317701721191406250e+01
1.428344543087686062e+09,1.000000000000000000e+00,7.314680480957031250e+01
1.428344543111366034e+09,9.702890258666592160e-01,7.213069915771484375e+01
1.428344543165884972e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428344543195396900e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.428344543231431007e+09,1.000000000000000000e+00,7.391779327392578125e+01
1.428344543262929916e+09,1.000000000000000000e+00,7.441287994384765625e+01
1.428344543296675920e+09,1.000000000000000000e+00,7.448974609375000000e+01
1.428344543345470905e+09,1.000000000000000000e+00,7.473525238037109375e+01
1.428344543379622936e+09,1.000000000000000000e+00,7.394927215576171875e+01
1.428344543411796093e+09,1.000000000000000000e+00,7.431985473632812500e+01
1.428344543440135956e+09,1.000000000000000000e+00,7.389267730712890625e+01
1.428344543492068052e+09,1.000000000000000000e+00,7.336106872558593750e+01
1.428344543527498960e+09,1.000000000000000000e+00,7.310702514648437500e+01
1.428344543575257063e+09,1.000000000000000000e+00,7.273415374755859375e+01
1.428344543612680912e+09,1.000000000000000000e+00,7.261183166503906250e+01
1.428344543657890081e+09,9.402103013024275535e-01,7.318225860595703125e+01
1.428344543691256046e+09,1.000000000000000000e+00,7.314123535156250000e+01
