# timestamp, confidence, diameter
1.428948999653450966e+09,1.000000000000000000e+00,7.052397918701171875e+01
1.428948999687150002e+09,1.000000000000000000e+00,7.047420501708984375e+01
1.428948999768481970e+09,1.000000000000000000e+00,7.082475280761718750e+01
1.428948999814322948e+09,8.493533049519140787e-01,7.044553375244140625e+01
1.428948999851741076e+09,8.715508222714040132e-01,7.058175659179687500e+01
1.428948999877789974e+09,1.000000000000000000e+00,7.074359130859375000e+01
1.428948999907474995e+09,1.000000000000000000e+00,7.071092224121093750e+01
1.428948999935632944e+09,1.000000000000000000e+00,7.097972106933593750e+01
1.428948999966319084e+09,1.000000000000000000e+00,7.097960662841796875e+01
1.428949000005991936e+09,1.000000000000000000e+00,7.085948181152343750e+01
1.428949000035453081e+09,1.000000000000000000e+00,7.097941589355468750e+01
1.428949000060717106e+09,1.000000000000000000e+00,7.133935546875000000e+01
1.428949000096561909e+09,1.000000000000000000e+00,7.156385803222656250e+01
1.428949000125406027e+09,1.000000000000000000e+00,7.154986572265625000e+01
1.428949000164627075e+09,1.000000000000000000e+00,7.139539337158203125e+01
1.428949000204634905e+09,1.000000000000000000e+00,7.157207489013671875e+01
1.428949000240066051e+09,1.000000000000000000e+00,7.160521697998046875e+01
1.428949000283256054e+09,8.918785228338692583e-01,7.187149810791015625e+01
1.428949000327773094e+09,1.000000000000000000e+00,7.196917724609375000e+01
1.428949000382570028e+09,1.000000000000000000e+00,7.198525238037109375e+01
1.428949000410446882e+09,1.000000000000000000e+00,7.192925262451171875e+01
1.428949000452728033e+09,1.000000000000000000e+00,7.194974517822265625e+01
1.428949000489800930e+09,1.000000000000000000e+00,7.179809570312500000e+01
1.428949000552813053e+09,1.000000000000000000e+00,7.157471466064453125e+01
1.428949000585666895e+09,1.000000000000000000e+00,7.149583435058593750e+01
1.428949000672564983e+09,9.685046113585745742e-01,7.138082885742187500e+01
1.428949000706331968e+09,1.000000000000000000e+00,7.127185821533203125e+01
1.428949000739790916e+09,1.000000000000000000e+00,7.128594207763671875e+01
1.428949000779306889e+09,1.000000000000000000e+00,7.155190277099609375e+01
1.428949000810594082e+09,1.000000000000000000e+00,7.134260559082031250e+01
1.428949000838207006e+09,1.000000000000000000e+00,7.106989288330078125e+01
1.428949000877168894e+09,1.000000000000000000e+00,7.106127166748046875e+01
1.428949000907578945e+09,1.000000000000000000e+00,7.115511322021484375e+01
1.428949000943316936e+09,1.000000000000000000e+00,7.155805206298828125e+01
1.428949000977098942e+09,1.000000000000000000e+00,7.159665679931640625e+01
1.428949001016022921e+09,1.000000000000000000e+00,7.127519226074218750e+01
1.428949001045737982e+09,1.000000000000000000e+00,7.132884216308593750e+01
