# timestamp, confidence, diameter
1.428942759925265074e+09,1.000000000000000000e+00,6.265534591674804688e+01
1.428942759980283022e+09,1.000000000000000000e+00,6.153592300415039062e+01
1.428942760042262077e+09,1.000000000000000000e+00,6.186544036865234375e+01
1.428942760102915049e+09,8.915340407021754565e-01,6.178236389160156250e+01
1.428942760170295954e+09,9.338910494268183315e-01,6.175130462646484375e+01
1.428942760237217903e+09,1.000000000000000000e+00,6.140621185302734375e+01
1.428942760302089930e+09,8.742605543423783709e-01,6.137560272216796875e+01
1.428942760360172987e+09,1.000000000000000000e+00,6.153110504150390625e+01
1.428942760412415028e+09,1.000000000000000000e+00,6.185182189941406250e+01
1.428942760574749947e+09,9.938907250759582146e-01,6.255054473876953125e+01
1.428942760610512018e+09,9.881787094146021744e-01,6.264886093139648438e+01
1.428942760654747963e+09,8.884538017539546084e-01,6.259516906738281250e+01
1.428942760716840982e+09,9.147981993982252646e-01,6.236913299560546875e+01
1.428942760771600008e+09,1.000000000000000000e+00,6.162499618530273438e+01
1.428942760860127926e+09,9.441633407453919880e-01,6.135411071777343750e+01
1.428942760917593002e+09,1.000000000000000000e+00,6.140761566162109375e+01
1.428942760972681999e+09,1.000000000000000000e+00,6.170695495605468750e+01
1.428942761058912039e+09,1.000000000000000000e+00,6.175135040283203125e+01
1.428942761126651049e+09,1.000000000000000000e+00,6.168460083007812500e+01
1.428942761204489946e+09,8.921041763402116631e-01,6.194166183471679688e+01
1.428942761241107941e+09,1.000000000000000000e+00,6.233940887451171875e+01
1.428942761312838078e+09,1.000000000000000000e+00,6.202351760864257812e+01
1.428942761382756948e+09,1.000000000000000000e+00,6.295093536376953125e+01
1.428942761436994076e+09,9.173174967790721501e-01,6.331764602661132812e+01
1.428942761485975027e+09,9.941329717980899039e-01,6.365679550170898438e+01
1.428942761596200943e+09,1.000000000000000000e+00,6.321444702148437500e+01
1.428942761674027920e+09,8.694079892770377738e-01,6.323175430297851562e+01
1.428942761719657898e+09,1.000000000000000000e+00,6.291538238525390625e+01
1.428942761766164064e+09,9.306082099760613069e-01,6.346667861938476562e+01
1.428942761811264038e+09,1.000000000000000000e+00,6.364799118041992188e+01
1.428942761860742092e+09,1.000000000000000000e+00,6.326797103881835938e+01
1.428942761911885977e+09,9.682026227373070615e-01,6.320149230957031250e+01
1.428942761959369898e+09,1.000000000000000000e+00,6.281088638305664062e+01
1.428942762013449907e+09,1.000000000000000000e+00,6.221754837036132812e+01
1.428942762055877924e+09,1.000000000000000000e+00,6.183906936645507812e+01
1.428942762103265047e+09,1.000000000000000000e+00,6.171776962280273438e+01
1.428942762152403116e+09,9.407060799835741394e-01,6.124120712280273438e+01
1.428942762188534975e+09,8.910045863183492232e-01,6.129209518432617188e+01
1.428942762223117113e+09,9.511022423604644782e-01,6.130864334106445312e+01
1.428942762261413097e+09,1.000000000000000000e+00,6.121559524536132812e+01
1.428942762333463907e+09,9.583313172017926540e-01,6.112888717651367188e+01
1.428942762365963936e+09,6.082362003547688856e-01,6.203689193725585938e+01
1.428942762414031029e+09,9.747744247370681014e-01,6.060917663574218750e+01
1.428942762468219995e+09,8.944988838763684447e-01,6.035835266113281250e+01
1.428942762500598907e+09,1.000000000000000000e+00,6.028573989868164062e+01
1.428942762531899929e+09,1.000000000000000000e+00,6.055957412719726562e+01
1.428942762569855928e+09,1.000000000000000000e+00,6.058012771606445312e+01
1.428942762600541115e+09,1.000000000000000000e+00,6.071134567260742188e+01
1.428942762629129887e+09,1.000000000000000000e+00,6.075264739990234375e+01
1.428942762672283888e+09,1.000000000000000000e+00,6.066879653930664062e+01
1.428942762714281082e+09,1.000000000000000000e+00,6.102035903930664062e+01
1.428942762763029099e+09,1.000000000000000000e+00,6.102747344970703125e+01
1.428942762802119970e+09,1.000000000000000000e+00,6.154895401000976562e+01
1.428942762863059044e+09,1.000000000000000000e+00,6.193505477905273438e+01
1.428942762905172110e+09,1.000000000000000000e+00,6.240446472167968750e+01
1.428942762945739031e+09,1.000000000000000000e+00,6.267570877075195312e+01
1.428942763001878023e+09,1.000000000000000000e+00,6.278957748413085938e+01
1.428942763037249088e+09,1.000000000000000000e+00,6.264301300048828125e+01
1.428942763080847979e+09,1.000000000000000000e+00,6.285306549072265625e+01
